secid,date,ticker,low,high,open,close,volume
108105,20100429,SPX,1193.3,1209.36,1193.3,1206.78,0
108105,20100430,SPX,1186.32,1207.99,1206.77,1186.69,0
108105,20100503,SPX,1188.58,1205.13,1188.58,1202.26,0
108105,20100504,SPX,1168.12,1197.5,1197.5,1173.6,0
108105,20100505,SPX,1158.15,1175.95,1169.24,1165.87,0
108105,20100506,SPX,1065.79,1167.58,1164.38,1128.15,0
108105,20100507,SPX,1094.15,1135.13,1127.04,1110.88,0
108105,20100510,SPX,1122.27,1163.85,1122.27,1159.73,0
108105,20100511,SPX,1147.71,1170.48,1156.39,1155.79,0
108105,20100512,SPX,1155.43,1172.87,1155.43,1171.67,0
108105,20100513,SPX,1156.14,1173.57,1170.04,1157.44,0
108105,20100514,SPX,1126.14,1157.19,1157.19,1135.68,0
108105,20100517,SPX,1114.96,1141.88,1136.52,1136.94,0
108105,20100518,SPX,1117.2,1148.66,1138.78,1120.8,0
108105,20100519,SPX,1100.66,1124.27,1119.57,1115.05,0
108105,20100520,SPX,1071.58,1107.34,1107.34,1071.59,0
108105,20100521,SPX,1055.9,1090.16,1067.26,1087.69,0
108105,20100524,SPX,1072.7,1089.95,1084.78,1073.65,0
108105,20100525,SPX,1040.78,1074.75,1067.42,1074.03,0
108105,20100526,SPX,1065.59,1090.75,1075.51,1067.95,0
108105,20100527,SPX,1074.27,1103.52,1074.27,1103.06,0
108105,20100528,SPX,1084.78,1102.59,1102.59,1089.41,0
108105,20100601,SPX,1069.89,1094.77,1087.3,1070.71,0
108105,20100602,SPX,1098.38,1098.38,1098.38,1098.38,0
108105,20100603,SPX,1091.81,1105.67,1098.82,1102.83,0
108105,20100604,SPX,1060.5,1098.43,1098.43,1064.88,0
108105,20100607,SPX,1049.86,1071.36,1065.84,1050.47,0
108105,20100608,SPX,1042.17,1063.15,1050.81,1062,0
108105,20100609,SPX,1052.25,1077.74,1062.75,1055.69,0
108105,20100610,SPX,1058.77,1087.85,1058.77,1086.84,0
108105,20100611,SPX,1077.12,1092.25,1082.65,1091.6,0
108105,20100614,SPX,1089.03,1105.91,1095,1089.63,0
108105,20100615,SPX,1091.21,1115.59,1091.21,1115.23,0
108105,20100616,SPX,1107.13,1118.74,1114.02,1114.61,0
108105,20100617,SPX,1105.87,1117.72,1115.98,1116.04,0
108105,20100618,SPX,1113.93,1121.01,1116.16,1117.51,0
108105,20100621,SPX,1108.24,1131.23,1122.79,1113.2,0
108105,20100622,SPX,1094.18,1118.5,1113.9,1095.31,0
108105,20100623,SPX,1085.31,1099.64,1095.57,1092.04,0
108105,20100624,SPX,1071.6,1090.93,1090.93,1073.69,0
108105,20100625,SPX,1067.89,1083.56,1075.1,1076.76,0
108105,20100628,SPX,1071.45,1082.6,1077.5,1074.57,0
108105,20100629,SPX,1035.18,1071.1,1071.1,1041.24,0
108105,20100630,SPX,1028.33,1048.08,1040.56,1030.71,0
108105,20100701,SPX,1010.91,1033.58,1031.1,1027.37,0
108105,20100702,SPX,1015.93,1032.95,1027.65,1022.58,0
108105,20100706,SPX,1018.35,1042.5,1028.09,1028.06,0
108105,20100707,SPX,1028.54,1060.89,1028.54,1060.27,0
108105,20100708,SPX,1058.24,1071.25,1062.92,1070.25,0
108105,20100709,SPX,1068.1,1078.16,1070.5,1077.96,0
108105,20100712,SPX,1070.45,1080.78,1077.23,1078.75,0
108105,20100713,SPX,1080.65,1099.46,1080.65,1095.34,0
108105,20100714,SPX,1087.68,1099.08,1095.61,1095.17,0
108105,20100715,SPX,1080.53,1098.66,1094.46,1096.48,0
108105,20100716,SPX,1063.32,1093.85,1093.85,1064.88,0
108105,20100719,SPX,1061.11,1074.7,1066.85,1071.25,0
108105,20100720,SPX,1056.88,1083.94,1064.53,1083.48,0
108105,20100721,SPX,1065.25,1088.96,1086.67,1069.59,0
108105,20100722,SPX,1072.14,1097.5,1072.14,1093.67,0
108105,20100723,SPX,1087.88,1103.73,1092.17,1102.66,0
108105,20100726,SPX,1101.3,1115.01,1102.89,1115.01,0
108105,20100727,SPX,1109.78,1120.95,1117.36,1113.84,0
108105,20100728,SPX,1103.11,1114.66,1112.84,1106.13,0
108105,20100729,SPX,1092.82,1115.9,1108.07,1101.53,0
108105,20100730,SPX,1088.01,1106.44,1098.44,1101.6,0
108105,20100802,SPX,1107.53,1127.3,1107.53,1125.86,0
108105,20100803,SPX,1116.76,1125.44,1125.34,1120.46,0
108105,20100804,SPX,1119.46,1128.75,1121.06,1127.24,0
108105,20100805,SPX,1118.81,1126.56,1125.78,1125.81,0
108105,20100806,SPX,1107.17,1123.06,1122.07,1121.64,0
108105,20100809,SPX,1120.91,1129.24,1122.8,1127.79,0
108105,20100810,SPX,1111.58,1127.16,1122.92,1121.06,0
108105,20100811,SPX,1088.55,1116.89,1116.89,1089.47,0
108105,20100812,SPX,1076.69,1086.72,1081.48,1083.61,0
108105,20100813,SPX,1079,1086.25,1082.22,1079.25,0
108105,20100816,SPX,1069.49,1082.62,1077.49,1079.38,0
108105,20100817,SPX,1081.16,1100.14,1081.16,1092.54,0
108105,20100818,SPX,1085.76,1099.77,1092.08,1094.16,0
108105,20100819,SPX,1070.66,1092.44,1092.44,1075.63,0
108105,20100820,SPX,1063.91,1075.63,1075.63,1071.69,0
108105,20100823,SPX,1067.08,1081.58,1073.36,1067.36,0
108105,20100824,SPX,1046.68,1063.2,1063.2,1051.87,0
108105,20100825,SPX,1039.83,1059.38,1048.98,1055.33,0
108105,20100826,SPX,1045.4,1061.45,1056.28,1047.22,0
108105,20100827,SPX,1039.7,1065.21,1049.27,1064.59,0
108105,20100830,SPX,1048.79,1064.4,1062.9,1048.92,0
108105,20100831,SPX,1040.88,1055.14,1046.88,1049.33,0
108105,20100901,SPX,1049.72,1081.3,1049.72,1080.29,0
108105,20100902,SPX,1080.39,1090.1,1080.66,1090.1,0
108105,20100903,SPX,1093.61,1105.1,1093.61,1104.51,0
108105,20100907,SPX,1091.15,1102.6,1102.6,1091.84,0
108105,20100908,SPX,1092.36,1103.26,1092.36,1098.87,0
108105,20100909,SPX,1101.15,1110.27,1101.15,1104.18,0
108105,20100910,SPX,1103.92,1110.88,1104.57,1109.55,0
108105,20100913,SPX,1113.38,1123.87,1113.38,1121.9,0
108105,20100914,SPX,1115.58,1127.36,1121.16,1121.1,0
108105,20100915,SPX,1114.63,1126.46,1119.43,1125.07,0
108105,20100916,SPX,1118.88,1125.44,1123.89,1124.66,0
108105,20100917,SPX,1122.43,1131.47,1126.39,1125.59,0
108105,20100920,SPX,1126.57,1144.86,1126.57,1142.71,0
108105,20100921,SPX,1136.22,1148.59,1142.82,1139.78,0
108105,20100922,SPX,1131.58,1144.38,1139.49,1134.28,0
108105,20100923,SPX,1122.79,1136.77,1131.1,1124.83,0
108105,20100924,SPX,1131.69,1148.9,1131.69,1148.67,0
108105,20100927,SPX,1142,1149.92,1148.64,1142.16,0
108105,20100928,SPX,1132.09,1150,1142.31,1147.7,0
108105,20100929,SPX,1140.26,1148.63,1146.75,1144.73,0
108105,20100930,SPX,1136.08,1157.16,1145.97,1141.2,0
108105,20101001,SPX,1139.42,1150.3,1143.49,1146.24,0
108105,20101004,SPX,1131.87,1148.16,1144.96,1137.03,0
108105,20101005,SPX,1140.68,1162.76,1140.68,1160.75,0
108105,20101006,SPX,1154.85,1162.33,1159.81,1159.97,0
108105,20101007,SPX,1151.41,1163.87,1161.57,1158.06,0
108105,20101008,SPX,1155.58,1167.73,1158.36,1165.15,0
108105,20101011,SPX,1162.02,1168.68,1165.32,1165.32,0
108105,20101012,SPX,1155.71,1172.58,1164.28,1169.77,0
108105,20101013,SPX,1171.32,1184.38,1171.32,1178.1,0
108105,20101014,SPX,1166.71,1178.89,1177.82,1173.81,0
108105,20101015,SPX,1167.12,1181.2,1177.47,1176.19,0
108105,20101018,SPX,1174.55,1185.53,1176.83,1184.71,0
108105,20101019,SPX,1159.71,1178.64,1178.64,1165.9,0
108105,20101020,SPX,1166.74,1182.94,1166.74,1178.17,0
108105,20101021,SPX,1171.17,1189.43,1179.82,1180.26,0
108105,20101022,SPX,1178.99,1183.93,1180.52,1183.08,0
108105,20101025,SPX,1184.74,1196.14,1184.74,1185.62,0
108105,20101026,SPX,1177.72,1187.11,1184.88,1185.64,0
108105,20101027,SPX,1171.7,1183.84,1183.84,1182.45,0
108105,20101028,SPX,1177.1,1189.53,1184.47,1183.78,0
108105,20101029,SPX,1179.7,1185.46,1183.87,1183.26,0
108105,20101101,SPX,1177.65,1195.81,1185.71,1184.38,0
108105,20101102,SPX,1187.86,1195.88,1187.86,1193.57,0
108105,20101103,SPX,1183.56,1198.3,1193.79,1197.96,0
108105,20101104,SPX,1198.34,1221.25,1198.34,1221.06,0
108105,20101105,SPX,1220.29,1227.08,1221.2,1225.85,0
108105,20101108,SPX,1217.55,1224.57,1223.24,1223.25,0
108105,20101109,SPX,1208.94,1226.84,1223.59,1213.4,0
108105,20101110,SPX,1204.33,1218.75,1213.14,1218.71,0
108105,20101111,SPX,1204.49,1215.45,1213.04,1213.54,0
108105,20101112,SPX,1194.08,1210.5,1209.07,1199.21,0
108105,20101115,SPX,1197.15,1207.43,1200.44,1197.75,0
108105,20101116,SPX,1173,1194.79,1194.79,1178.34,0
108105,20101117,SPX,1175.82,1183.56,1178.33,1178.59,0
108105,20101118,SPX,1183.75,1200.29,1183.75,1196.69,0
108105,20101119,SPX,1189.44,1199.97,1196.12,1199.73,0
108105,20101122,SPX,1184.58,1198.94,1198.07,1197.84,0
108105,20101123,SPX,1176.91,1192.51,1192.51,1180.73,0
108105,20101124,SPX,1183.7,1198.62,1183.7,1198.35,0
108105,20101126,SPX,1186.93,1194.16,1194.16,1189.4,0
108105,20101129,SPX,1173.64,1190.34,1189.08,1187.76,0
108105,20101130,SPX,1174.14,1187.4,1182.96,1180.55,0
108105,20101201,SPX,1186.6,1207.61,1186.6,1206.07,0
108105,20101202,SPX,1206.81,1221.89,1206.81,1221.53,0
108105,20101203,SPX,1216.82,1225.57,1219.93,1224.71,0
108105,20101206,SPX,1220.67,1225.8,1223.87,1223.12,0
108105,20101207,SPX,1223.25,1235.05,1227.25,1223.75,0
108105,20101208,SPX,1219.5,1228.93,1225.02,1228.28,0
108105,20101209,SPX,1226.85,1234.71,1230.14,1233,0
108105,20101210,SPX,1232.58,1240.4,1233.85,1240.4,0
108105,20101213,SPX,1240.34,1246.73,1242.52,1240.46,0
108105,20101214,SPX,1238.17,1246.59,1241.84,1241.59,0
108105,20101215,SPX,1234.01,1244.25,1241.58,1235.23,0
108105,20101216,SPX,1232.85,1243.75,1236.34,1242.87,0
108105,20101217,SPX,1239.87,1245.81,1243.63,1243.91,0
108105,20101220,SPX,1241.51,1250.2,1245.76,1247.08,0
108105,20101221,SPX,1249.43,1255.82,1249.43,1254.6,0
108105,20101222,SPX,1254.94,1259.39,1254.94,1258.84,0
108105,20101223,SPX,1254.05,1258.59,1257.53,1256.77,0
108105,20101227,SPX,1251.48,1258.43,1254.66,1257.54,0
108105,20101228,SPX,1256.22,1259.9,1259.1,1258.51,0
108105,20101229,SPX,1258.78,1262.6,1258.78,1259.78,0
108105,20101230,SPX,1256.32,1261.09,1259.44,1257.88,0
108105,20101231,SPX,1254.19,1259.34,1256.76,1257.64,0
108105,20110103,SPX,1257.62,1276.17,1257.62,1271.89,0
108105,20110104,SPX,1262.66,1274.12,1272.95,1270.2,0
108105,20110105,SPX,1265.36,1277.63,1268.78,1276.56,0
108105,20110106,SPX,1270.43,1278.17,1276.29,1273.85,0
108105,20110107,SPX,1261.7,1276.83,1274.41,1271.5,0
108105,20110110,SPX,1262.18,1271.52,1270.84,1269.75,0
108105,20110111,SPX,1269.62,1277.25,1272.58,1274.48,0
108105,20110112,SPX,1275.65,1286.87,1275.65,1285.96,0
108105,20110113,SPX,1280.47,1286.7,1285.78,1283.76,0
108105,20110114,SPX,1281.24,1293.24,1282.9,1293.24,0
108105,20110118,SPX,1290.16,1296.06,1293.22,1295.02,0
108105,20110119,SPX,1278.92,1294.6,1294.52,1281.92,0
108105,20110120,SPX,1271.26,1283.35,1280.85,1280.26,0
108105,20110121,SPX,1282.07,1291.21,1283.63,1283.35,0
108105,20110124,SPX,1282.47,1291.93,1283.29,1290.84,0
108105,20110125,SPX,1281.07,1291.26,1288.17,1291.18,0
108105,20110126,SPX,1291.97,1299.74,1291.97,1296.63,0
108105,20110127,SPX,1294.41,1301.29,1297.51,1299.54,0
108105,20110128,SPX,1275.1,1302.67,1299.63,1276.34,0
108105,20110131,SPX,1276.5,1287.17,1276.5,1286.12,0
108105,20110201,SPX,1289.14,1308.86,1289.14,1307.59,0
108105,20110202,SPX,1302.62,1307.61,1305.91,1304.03,0
108105,20110203,SPX,1294.83,1308.6,1302.77,1307.1,0
108105,20110204,SPX,1301.67,1311,1307.01,1310.87,0
108105,20110207,SPX,1311.85,1322.85,1311.85,1319.05,0
108105,20110208,SPX,1316.03,1324.87,1318.76,1324.57,0
108105,20110209,SPX,1314.89,1324.54,1322.48,1320.88,0
108105,20110210,SPX,1311.74,1322.78,1318.13,1321.87,0
108105,20110211,SPX,1316.08,1330.79,1318.66,1329.15,0
108105,20110214,SPX,1326.9,1332.96,1328.73,1332.32,0
108105,20110215,SPX,1324.61,1330.43,1330.43,1328.01,0
108105,20110216,SPX,1329.51,1337.61,1329.51,1336.32,0
108105,20110217,SPX,1331,1341.5,1334.37,1340.43,0
108105,20110218,SPX,1338.12,1344.07,1340.38,1343.01,0
108105,20110222,SPX,1312.33,1338.91,1338.91,1315.44,0
108105,20110223,SPX,1299.55,1317.91,1315.44,1307.4,0
108105,20110224,SPX,1294.26,1310.91,1307.09,1306.1,0
108105,20110225,SPX,1307.34,1320.61,1307.34,1319.88,0
108105,20110228,SPX,1320.55,1329.38,1321.61,1327.22,0
108105,20110301,SPX,1306.14,1332.09,1328.64,1306.33,0
108105,20110302,SPX,1302.58,1314.19,1305.47,1308.44,0
108105,20110303,SPX,1312.37,1332.28,1312.37,1330.97,0
108105,20110304,SPX,1312.59,1331.08,1330.73,1321.15,0
108105,20110307,SPX,1303.99,1327.68,1322.72,1310.13,0
108105,20110308,SPX,1306.86,1325.74,1311.05,1321.82,0
108105,20110309,SPX,1312.27,1323.21,1319.92,1320.02,0
108105,20110310,SPX,1294.21,1315.72,1315.72,1295.11,0
108105,20110311,SPX,1291.99,1308.35,1293.43,1304.28,0
108105,20110314,SPX,1286.37,1301.19,1301.19,1296.39,0
108105,20110315,SPX,1261.12,1288.46,1288.46,1281.87,0
108105,20110316,SPX,1249.05,1280.91,1279.46,1256.88,0
108105,20110317,SPX,1261.61,1278.88,1261.61,1273.72,0
108105,20110318,SPX,1276.18,1288.88,1276.71,1279.2,0
108105,20110321,SPX,1281.65,1300.58,1281.65,1298.38,0
108105,20110322,SPX,1292.7,1299.35,1298.29,1293.77,0
108105,20110323,SPX,1284.05,1300.51,1292.19,1297.54,0
108105,20110324,SPX,1297.74,1311.34,1300.61,1309.66,0
108105,20110325,SPX,1310.15,1319.18,1311.8,1313.8,0
108105,20110328,SPX,1310.19,1319.74,1315.45,1310.19,0
108105,20110329,SPX,1305.26,1319.45,1309.37,1319.44,0
108105,20110330,SPX,1321.89,1331.74,1321.89,1328.26,0
108105,20110331,SPX,1325.03,1329.77,1327.44,1325.83,0
108105,20110401,SPX,1328.89,1337.85,1329.48,1332.41,0
108105,20110404,SPX,1329.1,1336.74,1333.56,1332.87,0
108105,20110405,SPX,1330.03,1338.21,1332.03,1332.63,0
108105,20110406,SPX,1331.09,1339.38,1335.94,1335.54,0
108105,20110407,SPX,1326.56,1338.8,1334.82,1333.51,0
108105,20110408,SPX,1322.94,1339.46,1336.16,1328.17,0
108105,20110411,SPX,1321.06,1333.77,1329.01,1324.46,0
108105,20110412,SPX,1309.51,1321.96,1321.96,1314.16,0
108105,20110413,SPX,1309.19,1321.35,1314.03,1314.41,0
108105,20110414,SPX,1302.42,1316.79,1311.13,1314.52,0
108105,20110415,SPX,1313.68,1322.88,1314.54,1319.68,0
108105,20110418,SPX,1294.7,1313.35,1313.35,1305.14,0
108105,20110419,SPX,1303.97,1312.7,1305.99,1312.62,0
108105,20110420,SPX,1319.12,1332.66,1319.12,1330.36,0
108105,20110421,SPX,1332.83,1337.49,1333.23,1337.38,0
108105,20110425,SPX,1331.47,1337.55,1337.14,1335.25,0
108105,20110426,SPX,1336.75,1349.55,1336.75,1347.24,0
108105,20110427,SPX,1344.25,1357.49,1348.43,1355.66,0
108105,20110428,SPX,1353.6,1361.71,1353.86,1360.48,0
108105,20110429,SPX,1358.69,1364.56,1360.14,1363.61,0
108105,20110502,SPX,1358.59,1370.58,1365.21,1361.22,0
108105,20110503,SPX,1349.52,1360.84,1359.76,1356.62,0
108105,20110504,SPX,1341.5,1355.9,1355.9,1347.32,0
108105,20110505,SPX,1329.17,1348,1344.16,1335.1,0
108105,20110506,SPX,1335.58,1354.36,1340.24,1340.2,0
108105,20110509,SPX,1338.64,1349.44,1340.2,1346.29,0
108105,20110510,SPX,1348.34,1359.44,1348.34,1357.16,0
108105,20110511,SPX,1336.36,1354.51,1354.51,1342.08,0
108105,20110512,SPX,1332.03,1351.05,1339.39,1348.65,0
108105,20110513,SPX,1333.36,1350.47,1348.69,1337.77,0
108105,20110516,SPX,1327.32,1343.33,1334.77,1329.47,0
108105,20110517,SPX,1318.51,1330.42,1326.1,1328.98,0
108105,20110518,SPX,1326.59,1341.82,1328.54,1340.68,0
108105,20110519,SPX,1336.36,1346.82,1342.4,1343.6,0
108105,20110520,SPX,1330.67,1342,1342,1333.27,0
108105,20110523,SPX,1312.88,1333.07,1333.07,1317.37,0
108105,20110524,SPX,1313.87,1323.72,1317.7,1316.28,0
108105,20110525,SPX,1311.8,1325.86,1316.36,1320.47,0
108105,20110526,SPX,1314.41,1328.51,1320.64,1325.69,0
108105,20110527,SPX,1325.69,1334.62,1325.69,1331.1,0
108105,20110531,SPX,1331.1,1345.2,1331.1,1345.2,0
108105,20110601,SPX,1313.71,1345.2,1345.2,1314.55,0
108105,20110602,SPX,1305.61,1318.03,1314.55,1312.94,0
108105,20110603,SPX,1297.9,1312.94,1312.94,1300.16,0
108105,20110606,SPX,1284.72,1300.26,1300.26,1286.17,0
108105,20110607,SPX,1284.74,1296.22,1286.31,1284.94,0
108105,20110608,SPX,1277.42,1287.04,1284.63,1279.56,0
108105,20110609,SPX,1279.63,1294.54,1279.63,1289,0
108105,20110610,SPX,1268.28,1288.6,1288.6,1270.98,0
108105,20110613,SPX,1265.64,1277.04,1271.31,1271.83,0
108105,20110614,SPX,1272.22,1292.5,1272.22,1287.87,0
108105,20110615,SPX,1261.9,1287.87,1287.87,1265.42,0
108105,20110616,SPX,1258.07,1274.11,1265.53,1267.64,0
108105,20110617,SPX,1267.4,1279.82,1268.58,1271.5,0
108105,20110620,SPX,1267.56,1280.42,1271.5,1278.36,0
108105,20110621,SPX,1278.4,1297.62,1278.4,1295.52,0
108105,20110622,SPX,1286.79,1298.61,1295.48,1287.14,0
108105,20110623,SPX,1262.87,1286.6,1286.6,1283.5,0
108105,20110624,SPX,1267.24,1283.93,1283.04,1268.45,0
108105,20110627,SPX,1267.53,1284.91,1268.44,1280.1,0
108105,20110628,SPX,1280.21,1296.8,1280.21,1296.67,0
108105,20110629,SPX,1296.85,1309.21,1296.85,1307.41,0
108105,20110630,SPX,1307.64,1321.97,1307.64,1320.64,0
108105,20110701,SPX,1318.18,1341.01,1320.64,1339.67,0
108105,20110705,SPX,1334.3,1340.89,1339.59,1337.88,0
108105,20110706,SPX,1330.92,1340.94,1337.56,1339.22,0
108105,20110707,SPX,1339.62,1356.48,1339.62,1353.22,0
108105,20110708,SPX,1333.71,1352.39,1352.39,1343.8,0
108105,20110711,SPX,1316.42,1343.31,1343.31,1319.49,0
108105,20110712,SPX,1313.33,1327.17,1319.61,1313.64,0
108105,20110713,SPX,1314.45,1331.48,1314.45,1317.72,0
108105,20110714,SPX,1306.51,1326.88,1317.74,1308.87,0
108105,20110715,SPX,1307.52,1317.7,1308.87,1316.14,0
108105,20110718,SPX,1295.92,1315.94,1315.94,1305.44,0
108105,20110719,SPX,1307.07,1328.14,1307.07,1326.73,0
108105,20110720,SPX,1323.65,1330.43,1328.66,1325.84,0
108105,20110721,SPX,1325.65,1347,1325.65,1343.8,0
108105,20110722,SPX,1336.95,1346.1,1343.8,1345.02,0
108105,20110725,SPX,1331.09,1344.32,1344.32,1337.43,0
108105,20110726,SPX,1329.59,1338.51,1337.39,1331.94,0
108105,20110727,SPX,1303.49,1331.91,1331.91,1304.89,0
108105,20110728,SPX,1299.16,1316.32,1304.84,1300.67,0
108105,20110729,SPX,1282.86,1304.16,1300.12,1292.28,0
108105,20110801,SPX,1274.73,1307.38,1292.59,1286.94,0
108105,20110802,SPX,1254.03,1286.56,1286.56,1254.05,0
108105,20110803,SPX,1234.56,1261.2,1254.25,1260.34,0
108105,20110804,SPX,1199.54,1260.23,1260.23,1200.07,0
108105,20110805,SPX,1168.09,1218.11,1200.28,1199.38,0
108105,20110808,SPX,1119.28,1198.48,1198.48,1119.46,0
108105,20110809,SPX,1101.54,1172.88,1120.23,1172.53,0
108105,20110810,SPX,1118.01,1171.77,1171.77,1120.76,0
108105,20110811,SPX,1121.3,1186.29,1121.3,1172.64,0
108105,20110812,SPX,1170.74,1189.04,1172.87,1178.81,0
108105,20110815,SPX,1178.86,1204.49,1178.86,1204.49,0
108105,20110816,SPX,1180.53,1204.22,1204.22,1192.76,0
108105,20110817,SPX,1184.36,1208.47,1192.89,1193.89,0
108105,20110818,SPX,1131.03,1189.62,1189.62,1140.65,0
108105,20110819,SPX,1122.05,1154.54,1140.47,1123.53,0
108105,20110822,SPX,1121.09,1145.49,1123.55,1123.82,0
108105,20110823,SPX,1122.91,1162.35,1124.36,1162.35,0
108105,20110824,SPX,1156.3,1178.56,1162.16,1177.6,0
108105,20110825,SPX,1155.47,1190.68,1176.69,1159.27,0
108105,20110826,SPX,1135.91,1181.23,1158.85,1176.8,0
108105,20110829,SPX,1177.91,1210.28,1177.91,1210.08,0
108105,20110830,SPX,1195.77,1220.1,1209.76,1212.92,0
108105,20110831,SPX,1209.35,1230.71,1213,1218.89,0
108105,20110901,SPX,1203.85,1229.29,1219.12,1204.42,0
108105,20110902,SPX,1170.56,1203.9,1203.9,1173.97,0
108105,20110906,SPX,1140.13,1173.97,1173.97,1165.24,0
108105,20110907,SPX,1165.85,1198.62,1165.85,1198.62,0
108105,20110908,SPX,1183.34,1204.4,1197.98,1185.9,0
108105,20110909,SPX,1148.37,1185.37,1185.37,1154.23,0
108105,20110912,SPX,1136.07,1162.52,1153.5,1162.27,0
108105,20110913,SPX,1157.44,1176.41,1162.59,1172.87,0
108105,20110914,SPX,1162.73,1202.38,1173.32,1188.68,0
108105,20110915,SPX,1189.44,1209.11,1189.44,1209.11,0
108105,20110916,SPX,1204.46,1220.06,1209.21,1216.01,0
108105,20110919,SPX,1188.36,1214.99,1214.99,1204.09,0
108105,20110920,SPX,1201.29,1220.39,1204.5,1202.09,0
108105,20110921,SPX,1166.21,1206.3,1203.63,1166.76,0
108105,20110922,SPX,1114.22,1164.55,1164.55,1129.56,0
108105,20110923,SPX,1121.36,1141.72,1128.82,1136.43,0
108105,20110926,SPX,1131.07,1164.19,1136.91,1162.95,0
108105,20110927,SPX,1163.32,1195.86,1163.32,1175.38,0
108105,20110928,SPX,1150.4,1184.71,1175.39,1151.06,0
108105,20110929,SPX,1139.93,1175.87,1151.74,1160.4,0
108105,20110930,SPX,1131.34,1159.93,1159.93,1131.42,0
108105,20111003,SPX,1098.92,1138.99,1131.21,1099.23,0
108105,20111004,SPX,1074.77,1125.12,1097.42,1123.95,0
108105,20111005,SPX,1115.68,1146.07,1124.03,1144.03,0
108105,20111006,SPX,1134.95,1165.55,1144.11,1164.97,0
108105,20111007,SPX,1150.26,1171.4,1165.03,1155.46,0
108105,20111010,SPX,1158.15,1194.91,1158.15,1194.89,0
108105,20111011,SPX,1187.3,1199.24,1194.6,1195.54,0
108105,20111012,SPX,1196.19,1220.25,1196.19,1207.25,0
108105,20111013,SPX,1190.58,1207.46,1206.96,1203.66,0
108105,20111014,SPX,1205.65,1224.61,1205.65,1224.58,0
108105,20111017,SPX,1198.55,1224.47,1224.47,1200.86,0
108105,20111018,SPX,1191.48,1233.1,1200.75,1225.38,0
108105,20111019,SPX,1206.31,1229.64,1223.46,1209.88,0
108105,20111020,SPX,1197.34,1219.53,1209.92,1215.39,0
108105,20111021,SPX,1215.39,1239.03,1215.39,1238.25,0
108105,20111024,SPX,1238.72,1256.55,1238.72,1254.19,0
108105,20111025,SPX,1226.79,1254.19,1254.19,1229.05,0
108105,20111026,SPX,1221.06,1246.28,1229.17,1242,0
108105,20111027,SPX,1243.97,1292.66,1243.97,1284.59,0
108105,20111028,SPX,1277.01,1287.08,1284.39,1285.09,0
108105,20111031,SPX,1253.16,1284.96,1284.96,1253.3,0
108105,20111101,SPX,1215.42,1251,1251,1218.28,0
108105,20111102,SPX,1219.62,1242.48,1219.62,1237.9,0
108105,20111103,SPX,1234.81,1263.21,1238.25,1261.15,0
108105,20111104,SPX,1238.92,1260.82,1260.82,1253.23,0
108105,20111107,SPX,1240.75,1261.7,1253.21,1261.12,0
108105,20111108,SPX,1254.99,1277.55,1261.12,1275.92,0
108105,20111109,SPX,1226.64,1275.18,1275.18,1229.1,0
108105,20111110,SPX,1227.7,1246.22,1229.59,1239.7,0
108105,20111111,SPX,1240.12,1266.98,1240.12,1263.85,0
108105,20111114,SPX,1246.68,1263.85,1263.85,1251.78,0
108105,20111115,SPX,1244.34,1264.25,1251.7,1257.81,0
108105,20111116,SPX,1235.67,1259.61,1257.81,1236.91,0
108105,20111117,SPX,1209.43,1237.73,1236.56,1216.13,0
108105,20111118,SPX,1211.36,1223.51,1216.19,1215.65,0
108105,20111121,SPX,1183.16,1215.62,1215.62,1192.98,0
108105,20111122,SPX,1181.65,1196.81,1192.98,1188.04,0
108105,20111123,SPX,1161.79,1187.48,1187.48,1161.79,0
108105,20111125,SPX,1158.66,1172.66,1161.41,1158.67,0
108105,20111128,SPX,1158.67,1197.35,1158.67,1192.55,0
108105,20111129,SPX,1191.8,1203.67,1192.56,1195.19,0
108105,20111130,SPX,1196.72,1247.11,1196.72,1246.96,0
108105,20111201,SPX,1239.73,1251.09,1246.91,1244.58,0
108105,20111202,SPX,1243.35,1260.08,1246.03,1244.28,0
108105,20111205,SPX,1244.33,1266.73,1244.33,1257.08,0
108105,20111206,SPX,1253.03,1266.03,1257.19,1258.47,0
108105,20111207,SPX,1244.8,1267.06,1258.14,1261.01,0
108105,20111208,SPX,1231.47,1260.87,1260.87,1234.35,0
108105,20111209,SPX,1234.48,1258.25,1234.48,1255.19,0
108105,20111212,SPX,1227.25,1255.05,1255.05,1236.47,0
108105,20111213,SPX,1219.43,1249.86,1236.83,1225.73,0
108105,20111214,SPX,1209.47,1225.73,1225.73,1211.82,0
108105,20111215,SPX,1212.12,1225.6,1212.12,1215.75,0
108105,20111216,SPX,1215.2,1231.04,1216.09,1219.66,0
108105,20111219,SPX,1202.37,1224.57,1219.74,1205.35,0
108105,20111220,SPX,1205.72,1242.82,1205.72,1241.3,0
108105,20111221,SPX,1229.51,1245.09,1241.25,1243.72,0
108105,20111222,SPX,1243.72,1255.22,1243.72,1254,0
108105,20111223,SPX,1254,1265.42,1254,1265.33,0
108105,20111227,SPX,1262.3,1269.37,1265.02,1265.43,0
108105,20111228,SPX,1248.64,1265.85,1265.38,1249.64,0
108105,20111229,SPX,1249.75,1263.54,1249.75,1263.02,0
108105,20111230,SPX,1257.46,1264.12,1262.82,1257.6,0
